"","document","topic","gamma"
"858","619",1,0.00472301561454768
"859","1398",1,0.00206812397708845
"860","851",1,0.0037040853818534
"861","941",1,0.00399109458573402
"862","140",1,0.00472301558879562
"863","1333",1,0.00304678128687831
"864","561",1,0.00578367539552866
"865","1234",1,0.00206812396686643
"866","122",1,0.00472301558879561
"867","318",1,0.00345558598306309
"868","979",1,0.00519980831311254
"869","530",1,0.0025876015169911
"870","1102",1,0.00472301558879561
"871","17",1,0.00578367536021911
"872","535",1,0.00345558589497037
"873","1266",1,0.00519980820210755
"874","1371",1,0.0039910946402889
"875","80",1,0.0705435337323065
"876","309",1,0.00578367536021911
"877","594",1,0.00651524841624923
"878","1434",1,0.0037040854055246
"879","585",1,0.0034555859190867
"880","484",1,0.00519980820210755
"881","404",1,0.135150350069517
"882","1032",1,0.00578367536095206
"883","1020",1,0.00432631710346651
"884","835",1,0.00432631710346651
"885","1062",1,0.00206812396686644
"886","65",1,0.00472301558879561
"887","526",1,0.00519980820210755
"888","509",1,0.00287662524235072
"889","178",1,0.00872163560675464
"890","286",1,0.00399109458573402
"891","394",1,0.00399109458573402
"892","945",1,0.00272446959789722
"893","240",1,0.00184579132315102
"894","1310",1,0.00578367562228184
"895","815",1,0.00432631710346651
"896","47",1,0.00345558589497037
"897","999",1,0.00519980820210755
"898","1033",1,0.00399109470000576
"899","63",1,0.0037040853818534
"900","1246",1,0.00304678128687831
"901","250",1,0.00323833279344371
"902","791",1,0.00519980820210754
"903","1537",1,0.00272446959789722
"904","1419",1,0.00472301558879561
"905","987",1,0.0039910946754693
"906","1278",1,0.00472301558879561
"907","334",1,0.00215463533082405
"908","75",1,0.00215463534108366
"909","230",1,0.00323833279344371
"910","201",1,0.00651524841624923
"911","576",1,0.137631481319959
"912","553",1,0.00432631710346651
"913","887",1,0.651711175688952
"914","1079",1,0.00432631718148606
"915","950",1,0.00519980820210755
"916","615",1,0.0037040853818534
"917","1003",1,0.00519980852157456
"918","1106",1,0.00345558592667154
"919","476",1,0.00519980820210755
"920","635",1,0.00472301558879561
"921","587",1,0.00287662524235072
"922","78",1,0.00345558589497037
"923","640",1,0.00345558591215036
"924","738",1,0.0023513535192455
"925","86",1,0.118069962741919
"926","218",1,0.00246382723832223
"927","675",1,0.0756164887878054
"928","1532",1,0.00399109463391004
"929","879",1,0.00323833279344371
"930","1176",1,0.00370408541813152
"931","533",1,0.00651524844705214
"932","1172",1,0.00651524848250964
"933","829",1,0.00472301558879561
"934","57",1,0.00246382722205068
"935","1276",1,0.00432631710346651
"936","975",1,0.00287662524235072
"937","769",1,0.00345558590972217
"938","461",1,0.00578367536021911
"939","290",1,0.0756164887497368
"940","1124",1,0.00304678128687831
"941","45",1,0.00399109458573402
"942","869",1,0.00323833284888615
"943","435",1,0.00745869332446472
"944","797",1,0.00472301567868969
"945","1513",1,0.00246382722205068
"946","1351",1,0.00745869340258971
"947","320",1,0.00224870035696853
"948","859",1,0.00345558590936282
"949","1526",1,0.00323833280876421
"950","236",1,0.00304678129279544
"951","179",1,0.00246382722750387
"952","1058",1,0.0023513535192455
"953","221",1,0.00651524841624923
"954","697",1,0.00272446962213689
"955","353",1,0.00345558591409718
"956","453",1,0.00399109463321553
"957","368",1,0.0037040853818534
"958","703",1,0.0037040853818534
"959","1499",1,0.00287662524235072
"960","371",1,0.00345558589497038
"961","19",1,0.728006780357251
"962","1163",1,0.00432631710346651
"963","1183",1,0.00345558589497038
"964","500",1,0.00323833279344371
"965","776",1,0.00345558592362422
"966","725",1,0.00304678132004913
"967","1243",1,0.357976517875644
"968","836",1,0.00345558594399275
"969","223",1,0.00287662525369043
"970","1497",1,0.00432631710346651
"971","333",1,0.0037040853818534
"972","1509",1,0.00224870042451076
"973","1000",1,0.00258760154093623
"974","103",1,0.00519980820210755
"975","715",1,0.00323833280734121
"976","205",1,0.00345558589511159
"977","677",1,0.00399109458573402
"978","771",1,0.0030467813052666
"979","232",1,0.00272446962060531
"980","1189",1,0.00304678130441123
"981","1185",1,0.00304678128687831
"982","896",1,0.00215463533082673
"983","798",1,0.00399109458573402
"984","129",1,0.00432631716938387
"985","474",1,0.00370408544151805
"986","1077",1,0.427793629812467
"987","146",1,0.00399109458573402
"988","468",1,0.111807826971465
"989","1301",1,0.00272446959789722
"990","733",1,0.0023513535277193
"991","1283",1,0.00304678128687831
"992","744",1,0.00287662524235072
"993","732",1,0.00432631712739652
"994","1044",1,0.0037040853818534
"995","819",1,0.00519980842201649
"996","35",1,0.00399109458573402
"997","1135",1,0.00272446959789722
"998","573",1,0.323407068691434
"999","1159",1,0.00235135351924551
"1000","545",1,0.00345558589497037
"1001","1146",1,0.0023513535192455
"1002","691",1,0.00304678128687831
"1003","259",1,0.00519980823545555
"1004","1466",1,0.00304678128687831
"1005","287",1,0.00519980823479124
"1006","369",1,0.00345558589497038
"1007","123",1,0.00519980821313313
"1008","414",1,0.00304678128687831
"1009","1248",1,0.00399109458573402
"1010","1211",1,0.00304678128687831
"1011","1317",1,0.00235135352919971
"1012","1142",1,0.607066561517531
"1013","1065",1,0.00215463533082405
"1014","1449",1,0.00224870036819977
"1015","1500",1,0.0735236746178269
"1016","973",1,0.00304678134410089
"1017","1476",1,0.00370408542938389
"1018","612",1,0.00323833279344371
"1019","1205",1,0.00323833279344371
"1020","704",1,0.00745869332446472
"1021","1469",1,0.00323833279344371
"1022","1036",1,0.00651524872980858
"1023","1153",1,0.00272446959789722
"1024","186",1,0.00272446959789722
"1025","834",1,0.271806675711975
"1026","662",1,0.00370408538229499
"1027","485",1,0.00272446963793298
"1028","1325",1,0.00399109458573402
"1029","793",1,0.00345558589497038
"1030","593",1,0.00323833279344371
"1031","25",1,0.00287662525962213
"1032","72",1,0.00323833280101053
"1033","176",1,0.00235135351924551
"1034","266",1,0.00206812396686642
"1035","631",1,0.00323833279344371
"1036","308",1,0.00287662524609115
"1037","1409",1,0.244649194046454
"1038","555",1,0.00399109458573402
"1039","1226",1,0.00345558589497038
"1040","167",1,0.00651524899038584
"1041","1395",1,0.00287662524287333
"1042","1298",1,0.00258760152821556
"1043","1328",1,0.00304678128687831
"1044","591",1,0.00224870035979287
"1045","280",1,0.00235135351924551
"1046","529",1,0.00399109458573402
"1047","470",1,0.773301738376041
"1048","1508",1,0.00224870035696853
"1049","385",1,0.00370408551733515
"1050","99",1,0.00472301558879561
"1051","56",1,0.00304678128687831
"1052","1517",1,0.00399109464269138
"1053","1024",1,0.00578367536126985
"1054","381",1,0.00519980820210755
"1055","578",1,0.0017223509944457
"1056","1061",1,0.0528241983987316
"1057","647",1,0.00345558589497038
"1058","134",1,0.00287662524235072
"1059","1539",1,0.00323833287868799
"1060","864",1,0.00258760156756885
"1061","660",1,0.00519980826196034
"1062","1023",1,0.00304678128687831
"1063","921",1,0.00287662524235072
"1064","1294",1,0.00432631710346651
"1065","996",1,0.00304678128687831
"1066","113",1,0.00651524841624923
"1067","1531",1,0.0760865430307734
"1068","1105",1,0.00578367536021911
"1069","255",1,0.00432631712898287
"1070","23",1,0.00578367545320268
"1071","613",1,0.00258760151784032
"1072","421",1,0.00651524841624923
"1073","110",1,0.00246382723719818
"1074","302",1,0.00432631717539927
"1075","452",1,0.00206812397553569
"1076","1385",1,0.00345558589497038
"1077","456",1,0.00432631714986848
"1078","48",1,0.00304678128687831
"1079","872",1,0.454468018360536
"1080","1491",1,0.0037040853818534
"1081","1370",1,0.00578367539649224
"1082","1210",1,0.00258760153021118
"1083","894",1,0.0037040853818534
"1084","1506",1,0.00206812396686644
"1085","1392",1,0.297070031734064
"1086","1099",1,0.0177259869468456
"1087","799",1,0.00345558589497037
"1088","445",1,0.00323833279371884
"1089","1224",1,0.0037040853818534
"1090","18",1,0.00304678128687831
"1091","1308",1,0.00519980820210755
"1092","224",1,0.00399109458573402
"1093","1414",1,0.00272446959789722
"1094","214",1,0.0037040853818534
"1095","225",1,0.00198829151965373
"1096","40",1,0.00272446959789722
"1097","812",1,0.00432631710346651
"1098","568",1,0.00304678133325119
"1099","664",1,0.00472301558879561
"1100","1273",1,0.00399109472907895
"1101","659",1,0.00578367539313443
"1102","34",1,0.00304678128687831
"1103","182",1,0.00399109458573407
"1104","267",1,0.00287662524235072
"1105","611",1,0.00246382723293635
"1106","839",1,0.0131876195581587
"1107","1090",1,0.915351273081356
"1108","357",1,0.0037040853818534
"1109","897",1,0.00224870035696853
"1110","148",1,0.00399109479220354
"1111","378",1,0.00519980820629905
"1112","303",1,0.152264362243137
"1113","1131",1,0.808112548710866
"1114","622",1,0.00323833279344371
"1115","1109",1,0.00472301558879561
"1116","843",1,0.00287662524235072
"1117","556",1,0.00287662524235072
"1118","1215",1,0.11457223341797
"1119","1164",1,0.00345558589620766
"1120","358",1,0.00399109458573402
"1121","1346",1,0.0964172848348581
"1122","656",1,0.00432631713994565
"1123","328",1,0.00178193593973095
"1124","755",1,0.00323833283761512
"1125","1391",1,0.510976236479574
"1126","305",1,0.0025876015169911
"1127","398",1,0.0131876195581587
"1128","1101",1,0.00519980820210755
"1129","747",1,0.00224870035696853
"1130","1412",2,0.0025876015169911
"1131","1447",2,0.00304678128687831
"1132","439",2,0.00519980826793407
"1133","1275",2,0.00323833283241086
"1134","984",2,0.00287662524235072
"1135","795",2,0.00215463533082405
"1136","1130",2,0.00206812397456063
"1137","208",2,0.00323833279344371
"1138","1004",2,0.00370408542351571
"1139","700",2,0.00432631719086277
"1140","1100",2,0.00472301558879561
"1141","1431",2,0.00399109458573402
"1142","390",2,0.0612240624581689
"1143","705",2,0.00287662524235072
"1144","1436",2,0.00323833279344371
"1145","1494",2,0.00399109458573402
"1146","181",2,0.00399109461689741
"1147","722",2,0.00272446959789722
"1148","849",2,0.00235135352715626
"1149","1376",2,0.00370408544759549
"1150","212",2,0.00246382722205068
"1151","1504",2,0.188111555640655
"1152","1438",2,0.00304678128687831
"1153","128",2,0.00370408538598373
"1154","777",2,0.00399109458573402
"1155","590",2,0.00345558589497037
"1156","1372",2,0.00432631710346651
"1157","674",2,0.00224870035696854
"1158","1262",2,0.00432631710346651
"1159","1114",2,0.00370408571091204
"1160","1222",2,0.00345558589497037
"1161","584",2,0.00272446961195253
"1162","1029",2,0.00872163560675464
"1163","10",2,0.00651524841624923
"1164","1252",2,0.00287662524235072
"1165","15",2,0.00399109462468984
"1166","314",2,0.00432631710346651
"1167","1363",2,0.00304678128687831
"1168","916",2,0.00651524841624923
"1169","569",2,0.00472301569633794
"1170","651",2,0.00287662524376425
"1171","59",2,0.00304678128687831
"1172","1461",2,0.00258760154397878
"1173","644",2,0.00224870042748751
"1174","1433",2,0.00215463533082405
"1175","1327",2,0.00745869332446472
"1176","953",2,0.00172235099347471
"1177","1452",2,0.00191439328934246
"1178","920",2,0.00578367536021911
"1179","497",2,0.00399109458573402
"1180","517",2,0.00345558589497037
"1181","592",2,0.00198829153347655
"1182","1165",2,0.00578367536021911
"1183","61",2,0.00432631710346651
"1184","1111",2,0.00399109458573402
"1185","1002",2,0.00304678128687831
"1186","256",2,0.911302219962316
"1187","387",2,0.00651524842952681
"1188","760",2,0.00287662524235072
"1189","997",2,0.00472301558879561
"1190","1457",2,0.00323833279344371
"1191","1122",2,0.00345558589497037
"1192","833",2,0.0034555859090381
"1193","1507",2,0.0025876015169911
"1194","282",2,0.00472301558879561
"1195","400",2,0.00272446959789722
"1196","1218",2,0.00304678133479191
"1197","1017",2,0.158960094645677
"1198","355",2,0.00323833279344371
"1199","66",2,0.00345558589498225
"1200","207",2,0.00399109458573402
"1201","319",2,0.00178193594406376
"1202","702",2,0.0025876015283339
"1203","292",2,0.00399109458573402
"1204","1049",2,0.00304678128687831
"1205","16",2,0.00304678134558036
"1206","549",2,0.00345558589497037
"1207","750",2,0.0034555858949706
"1208","7",2,0.0037040854711171
"1209","845",2,0.0037040853818534
"1210","231",2,0.00345558589497038
"1211","523",2,0.0037040853818534
"1212","938",2,0.00519980820210755
"1213","1128",2,0.00287662524872541
"1214","817",2,0.207162401956362
"1215","341",2,0.00246382722205068
"1216","133",2,0.0025876015169911
"1217","127",2,0.00304678128687831
"1218","442",2,0.00304678143616257
"1219","965",2,0.118069962741918
"1220","4",2,0.00432631710346651
"1221","304",2,0.00432631710346651
"1222","1350",2,0.00432631710346651
"1223","1338",2,0.0037040853818534
"1224","1056",2,0.00272446959789722
"1225","481",2,0.00304678155747189
"1226","741",2,0.00304678133669089
"1227","1068",2,0.00323833279344371
"1228","889",2,0.0025876015169911
"1229","899",2,0.00578367536021911
"1230","1505",2,0.00272446961171287
"1231","313",2,0.00651524841624923
"1232","558",2,0.00399109458573402
"1233","1353",2,0.00323833279344371
"1234","1383",2,0.0037040853818534
"1235","1541",2,0.0023513535192455
"1236","1046",2,0.00304678129701018
"1237","765",2,0.00287662526375269
"1238","8",2,0.00432631716287288
"1239","866",2,0.00235135351924551
"1240","1193",2,0.00272446959789722
"1241","1444",2,0.00287662524235072
"1242","643",2,0.00258760151841148
"1243","761",2,0.00370408547201211
"1244","763",2,0.0037040853818534
"1245","6",2,0.00399109473840695
"1246","505",2,0.00432631711053902
"1247","865",2,0.00399109458573402
"1248","1175",2,0.00287662524235072
"1249","506",2,0.00304678128687831
"1250","581",2,0.00272446959789722
"1251","809",2,0.00578367536021911
"1252","831",2,0.00432631710346651
"1253","1015",2,0.00235135352868759
"1254","1437",2,0.00745869332446472
"1255","1296",2,0.00370408539180209
"1256","1360",2,0.00235135353253938
"1257","331",2,0.00272446959789722
"1258","1018",2,0.00745869332446472
"1259","1271",2,0.00235135352962731
"1260","1462",2,0.00304678128687831
"1261","884",2,0.00272446959789722
"1262","1318",2,0.00246382722205068
"1263","1192",2,0.0025876015169911
"1264","811",2,0.00345558590747548
"1265","1150",2,0.0883189153751979
"1266","161",2,0.00304678128687831
"1267","1066",2,0.919046786812328
"1268","868",2,0.00432631713283909
"1269","209",2,0.0039910946543826
"1270","115",2,0.00345558589497037
"1271","645",2,0.00519980820210755
"1272","1082",2,0.79474052265691
"1273","1019",2,0.00345558593662057
"1274","1137",2,0.0756135107683823
"1275","237",2,0.00287662524235072
"1276","1311",2,0.00872163560675464
"1277","408",2,0.00399109458573402
"1278","1535",2,0.00345558589497038
"1279","995",2,0.0032383328300066
"1280","448",2,0.00370408540251494
"1281","1533",2,0.0025876015169911
"1282","546",2,0.00399109458573402
"1283","936",2,0.0037040853818534
"1284","1428",2,0.00235135351924551
"1285","261",2,0.00519980820210755
"1286","44",2,0.0781816771263815
"1287","189",2,0.00345558589498164
"1288","935",2,0.00304678128687831
"1289","1286",2,0.0025876015169911
"1290","756",2,0.0028766252636164
"1291","824",2,0.00272446960480906
"1292","273",2,0.00432631710346651
"1293","734",2,0.00323833279344371
"1294","249",2,0.00651524841624923
"1295","618",2,0.00304678128687831
"1296","434",2,0.00432631710346651
"1297","1403",2,0.00472301558879561
"1298","257",2,0.00399109465320716
"1299","1390",2,0.00184579132388308
"1300","562",2,0.00472301558879561
"1301","565",2,0.00304678133019389
"1302","653",2,0.0025876015169911
"1303","582",2,0.00304678129568919
"1304","187",2,0.00432631712878837
"1305","1480",2,0.289465424921811
"1306","803",2,0.00399109461146918
"1307","1388",2,0.00246382722205068
"1308","1041",2,0.00399109459901467
"1309","1245",2,0.00345558589497037
"1310","1168",2,0.00345558591180044
"1311","429",2,0.00272446959789722
"1312","352",2,0.00272446959789722
"1313","1001",2,0.00272446961814991
"1314","1007",2,0.00287662524235072
"1315","1239",2,0.00304678128687831
"1316","1402",2,0.00345558589497037
"1317","1525",2,0.0028766252703809
